number,fr_standard,fr_swiss,fr_belgian,is_vigesimal_std,structure_std,tokens_std_gpt-4o (o200k_base),tokens_swiss_gpt-4o (o200k_base),token_diff_gpt-4o (o200k_base),tokens_std_gpt-4/3.5 (cl100k_base),tokens_swiss_gpt-4/3.5 (cl100k_base),token_diff_gpt-4/3.5 (cl100k_base),tokens_std_gpt-3 (p50k_base),tokens_swiss_gpt-3 (p50k_base),token_diff_gpt-3 (p50k_base),tokens_std_llama-3,tokens_swiss_llama-3,token_diff_llama-3,tokens_std_mistral,tokens_swiss_mistral,token_diff_mistral
795,sept cent quatre-vingt-quinze,sept cents nonante-cinq,sept cents nonante-cinq,False,decimal,9,6,3,10,7,3,11,8,3,9,8,1,9,7,2
796,sept cent quatre-vingt-seize,sept cents nonante-six,sept cents nonante-six,False,decimal,8,5,3,9,6,3,11,7,4,9,7,2,9,6,3
797,sept cent quatre-vingt-dix-sept,sept cents nonante-sept,sept cents nonante-sept,False,decimal,10,6,4,11,7,4,14,8,6,12,8,4,12,7,5
798,sept cent quatre-vingt-dix-huit,sept cents nonante-huit,sept cents nonante-huit,False,decimal,10,6,4,11,7,4,14,8,6,12,8,4,12,7,5
799,sept cent quatre-vingt-dix-neuf,sept cents nonante-neuf,sept cents nonante-neuf,False,decimal,10,6,4,11,7,4,14,8,6,12,8,4,12,7,5
800,huit cents,huit cents,huit cents,False,decimal,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0
801,huit cent un,huit cents un,huit cents un,False,decimal,4,4,0,4,4,0,4,4,0,3,4,-1,4,4,0
802,huit cent deux,huit cents deux,huit cents deux,False,decimal,4,4,0,4,4,0,5,5,0,3,4,-1,4,4,0
803,huit cent trois,huit cents trois,huit cents trois,False,decimal,4,4,0,4,4,0,5,5,0,3,4,-1,4,4,0
804,huit cent quatre,huit cents quatre,huit cents quatre,False,decimal,4,4,0,4,4,0,5,5,0,3,4,-1,4,4,0
805,huit cent cinq,huit cents cinq,huit cents cinq,False,decimal,4,4,0,5,5,0,6,6,0,3,4,-1,4,4,0
806,huit cent six,huit cents six,huit cents six,False,decimal,4,4,0,4,4,0,4,4,0,3,4,-1,4,4,0
807,huit cent sept,huit cents sept,huit cents sept,False,decimal,4,4,0,4,4,0,5,5,0,3,4,-1,4,4,0
808,huit cent huit,huit cents huit,huit cents huit,False,decimal,4,4,0,5,5,0,5,5,0,3,4,-1,5,5,0
809,huit cent neuf,huit cents neuf,huit cents neuf,False,decimal,4,4,0,5,5,0,5,5,0,4,5,-1,5,5,0
810,huit cent dix,huit cents dix,huit cents dix,False,decimal,4,4,0,5,5,0,5,5,0,3,4,-1,5,5,0
811,huit cent onze,huit cents onze,huit cents onze,False,decimal,4,4,0,4,4,0,5,5,0,4,5,-1,5,5,0
812,huit cent douze,huit cents douze,huit cents douze,False,decimal,5,5,0,5,5,0,5,5,0,4,5,-1,5,5,0
813,huit cent treize,huit cents treize,huit cents treize,False,decimal,5,5,0,5,5,0,5,5,0,4,5,-1,5,5,0
814,huit cent quatorze,huit cents quatorze,huit cents quatorze,False,decimal,6,6,0,6,6,0,6,6,0,5,6,-1,6,6,0
815,huit cent quinze,huit cents quinze,huit cents quinze,False,decimal,4,4,0,6,6,0,6,6,0,5,6,-1,6,6,0
816,huit cent seize,huit cents seize,huit cents seize,False,decimal,4,4,0,4,4,0,4,4,0,4,5,-1,5,5,0
817,huit cent dix-sept,huit cents dix-sept,huit cents dix-sept,False,decimal,6,6,0,7,7,0,8,8,0,6,7,-1,8,8,0
818,huit cent dix-huit,huit cents dix-huit,huit cents dix-huit,False,decimal,6,6,0,7,7,0,8,8,0,6,7,-1,8,8,0
819,huit cent dix-neuf,huit cents dix-neuf,huit cents dix-neuf,False,decimal,6,6,0,7,7,0,8,8,0,6,7,-1,8,8,0
820,huit cent vingt,huit cents vingt,huit cents vingt,False,decimal,4,4,0,5,5,0,6,6,0,4,5,-1,6,6,0
821,huit cent vingt et un,huit cents vingt et un,huit cents vingt et un,False,decimal,6,6,0,7,7,0,8,8,0,6,7,-1,8,8,0
822,huit cent vingt-deux,huit cents vingt-deux,huit cents vingt-deux,False,decimal,6,6,0,7,7,0,9,9,0,7,8,-1,9,9,0
823,huit cent vingt-trois,huit cents vingt-trois,huit cents vingt-trois,False,decimal,7,7,0,8,8,0,9,9,0,8,9,-1,10,10,0
824,huit cent vingt-quatre,huit cents vingt-quatre,huit cents vingt-quatre,False,decimal,6,6,0,7,7,0,9,9,0,7,8,-1,9,9,0
825,huit cent vingt-cinq,huit cents vingt-cinq,huit cents vingt-cinq,False,decimal,6,6,0,7,7,0,9,9,0,7,8,-1,9,9,0
826,huit cent vingt-six,huit cents vingt-six,huit cents vingt-six,False,decimal,5,5,0,6,6,0,8,8,0,6,7,-1,8,8,0
827,huit cent vingt-sept,huit cents vingt-sept,huit cents vingt-sept,False,decimal,6,6,0,7,7,0,9,9,0,7,8,-1,9,9,0
828,huit cent vingt-huit,huit cents vingt-huit,huit cents vingt-huit,False,decimal,6,6,0,7,7,0,9,9,0,7,8,-1,9,9,0
829,huit cent vingt-neuf,huit cents vingt-neuf,huit cents vingt-neuf,False,decimal,6,6,0,7,7,0,9,9,0,7,8,-1,9,9,0
830,huit cent trente,huit cents trente,huit cents trente,False,decimal,4,4,0,5,5,0,6,6,0,4,5,-1,5,5,0
831,huit cent trente et un,huit cents trente et un,huit cents trente et un,False,decimal,6,6,0,7,7,0,8,8,0,6,7,-1,7,7,0
832,huit cent trente-deux,huit cents trente-deux,huit cents trente-deux,False,decimal,6,6,0,7,7,0,9,9,0,7,8,-1,8,8,0
833,huit cent trente-trois,huit cents trente-trois,huit cents trente-trois,False,decimal,7,7,0,8,8,0,9,9,0,8,9,-1,9,9,0
834,huit cent trente-quatre,huit cents trente-quatre,huit cents trente-quatre,False,decimal,6,6,0,7,7,0,9,9,0,7,8,-1,8,8,0
835,huit cent trente-cinq,huit cents trente-cinq,huit cents trente-cinq,False,decimal,6,6,0,7,7,0,9,9,0,7,8,-1,8,8,0
836,huit cent trente-six,huit cents trente-six,huit cents trente-six,False,decimal,5,5,0,6,6,0,8,8,0,6,7,-1,7,7,0
837,huit cent trente-sept,huit cents trente-sept,huit cents trente-sept,False,decimal,6,6,0,7,7,0,9,9,0,7,8,-1,8,8,0
838,huit cent trente-huit,huit cents trente-huit,huit cents trente-huit,False,decimal,6,6,0,7,7,0,9,9,0,7,8,-1,8,8,0
839,huit cent trente-neuf,huit cents trente-neuf,huit cents trente-neuf,False,decimal,6,6,0,7,7,0,9,9,0,7,8,-1,8,8,0
840,huit cent quarante,huit cents quarante,huit cents quarante,False,decimal,5,5,0,5,5,0,6,6,0,4,5,-1,5,5,0
841,huit cent quarante et un,huit cents quarante et un,huit cents quarante et un,False,decimal,7,7,0,7,7,0,8,8,0,6,7,-1,7,7,0
842,huit cent quarante-deux,huit cents quarante-deux,huit cents quarante-deux,False,decimal,7,7,0,7,7,0,9,9,0,7,8,-1,8,8,0
843,huit cent quarante-trois,huit cents quarante-trois,huit cents quarante-trois,False,decimal,8,8,0,8,8,0,9,9,0,8,9,-1,9,9,0
844,huit cent quarante-quatre,huit cents quarante-quatre,huit cents quarante-quatre,False,decimal,7,7,0,7,7,0,9,9,0,7,8,-1,8,8,0
845,huit cent quarante-cinq,huit cents quarante-cinq,huit cents quarante-cinq,False,decimal,7,7,0,7,7,0,9,9,0,7,8,-1,8,8,0
846,huit cent quarante-six,huit cents quarante-six,huit cents quarante-six,False,decimal,6,6,0,6,6,0,8,8,0,6,7,-1,7,7,0
847,huit cent quarante-sept,huit cents quarante-sept,huit cents quarante-sept,False,decimal,7,7,0,7,7,0,9,9,0,7,8,-1,8,8,0
848,huit cent quarante-huit,huit cents quarante-huit,huit cents quarante-huit,False,decimal,7,7,0,7,7,0,9,9,0,7,8,-1,8,8,0
849,huit cent quarante-neuf,huit cents quarante-neuf,huit cents quarante-neuf,False,decimal,7,7,0,7,7,0,9,9,0,7,8,-1,8,8,0
850,huit cent cinquante,huit cents cinquante,huit cents cinquante,False,decimal,5,5,0,6,6,0,6,6,0,5,6,-1,6,6,0
851,huit cent cinquante et un,huit cents cinquante et un,huit cents cinquante et un,False,decimal,7,7,0,8,8,0,8,8,0,7,8,-1,8,8,0
852,huit cent cinquante-deux,huit cents cinquante-deux,huit cents cinquante-deux,False,decimal,7,7,0,8,8,0,9,9,0,8,9,-1,9,9,0
853,huit cent cinquante-trois,huit cents cinquante-trois,huit cents cinquante-trois,False,decimal,8,8,0,9,9,0,9,9,0,9,10,-1,10,10,0
854,huit cent cinquante-quatre,huit cents cinquante-quatre,huit cents cinquante-quatre,False,decimal,7,7,0,8,8,0,9,9,0,8,9,-1,9,9,0
855,huit cent cinquante-cinq,huit cents cinquante-cinq,huit cents cinquante-cinq,False,decimal,7,7,0,8,8,0,9,9,0,8,9,-1,9,9,0
856,huit cent cinquante-six,huit cents cinquante-six,huit cents cinquante-six,False,decimal,6,6,0,7,7,0,8,8,0,7,8,-1,8,8,0
857,huit cent cinquante-sept,huit cents cinquante-sept,huit cents cinquante-sept,False,decimal,7,7,0,8,8,0,9,9,0,8,9,-1,9,9,0
858,huit cent cinquante-huit,huit cents cinquante-huit,huit cents cinquante-huit,False,decimal,7,7,0,8,8,0,9,9,0,8,9,-1,9,9,0
859,huit cent cinquante-neuf,huit cents cinquante-neuf,huit cents cinquante-neuf,False,decimal,7,7,0,8,8,0,9,9,0,8,9,-1,9,9,0
860,huit cent soixante,huit cents soixante,huit cents soixante,False,decimal,6,6,0,6,6,0,6,6,0,5,6,-1,6,6,0
861,huit cent soixante et un,huit cents soixante et un,huit cents soixante et un,False,decimal,8,8,0,8,8,0,8,8,0,7,8,-1,8,8,0
862,huit cent soixante-deux,huit cents soixante-deux,huit cents soixante-deux,False,decimal,8,8,0,8,8,0,9,9,0,8,9,-1,9,9,0
863,huit cent soixante-trois,huit cents soixante-trois,huit cents soixante-trois,False,decimal,9,9,0,9,9,0,9,9,0,9,10,-1,10,10,0
864,huit cent soixante-quatre,huit cents soixante-quatre,huit cents soixante-quatre,False,decimal,8,8,0,8,8,0,9,9,0,8,9,-1,9,9,0
865,huit cent soixante-cinq,huit cents soixante-cinq,huit cents soixante-cinq,False,decimal,8,8,0,8,8,0,9,9,0,8,9,-1,9,9,0
866,huit cent soixante-six,huit cents soixante-six,huit cents soixante-six,False,decimal,7,7,0,7,7,0,8,8,0,7,8,-1,8,8,0
867,huit cent soixante-sept,huit cents soixante-sept,huit cents soixante-sept,False,decimal,8,8,0,8,8,0,9,9,0,8,9,-1,9,9,0
868,huit cent soixante-huit,huit cents soixante-huit,huit cents soixante-huit,False,decimal,8,8,0,8,8,0,9,9,0,8,9,-1,9,9,0
869,huit cent soixante-neuf,huit cents soixante-neuf,huit cents soixante-neuf,False,decimal,8,8,0,8,8,0,9,9,0,8,9,-1,9,9,0
870,huit cent soixante-dix,huit cents septante,huit cents septante,False,decimal,8,5,3,8,5,3,9,6,3,8,5,3,9,5,4
871,huit cent soixante et onze,huit cents septante et un,huit cents septante et un,False,decimal,8,7,1,8,7,1,9,8,1,8,7,1,9,7,2
872,huit cent soixante-douze,huit cents septante-deux,huit cents septante-deux,False,decimal,9,7,2,9,7,2,10,9,1,9,8,1,10,8,2
873,huit cent soixante-treize,huit cents septante-trois,huit cents septante-trois,False,decimal,9,8,1,9,8,1,9,9,0,8,9,-1,9,9,0
874,huit cent soixante-quatorze,huit cents septante-quatre,huit cents septante-quatre,False,decimal,9,7,2,9,7,2,10,9,1,9,8,1,10,8,2
875,huit cent soixante-quinze,huit cents septante-cinq,huit cents septante-cinq,False,decimal,9,7,2,9,7,2,9,9,0,8,8,0,9,8,1
876,huit cent soixante-seize,huit cents septante-six,huit cents septante-six,False,decimal,8,6,2,8,6,2,9,8,1,8,7,1,9,7,2
877,huit cent soixante-dix-sept,huit cents septante-sept,huit cents septante-sept,False,decimal,10,7,3,10,7,3,12,9,3,11,8,3,12,8,4
878,huit cent soixante-dix-huit,huit cents septante-huit,huit cents septante-huit,False,decimal,10,7,3,10,7,3,12,9,3,11,8,3,12,8,4
879,huit cent soixante-dix-neuf,huit cents septante-neuf,huit cents septante-neuf,False,decimal,10,7,3,10,7,3,12,9,3,11,8,3,12,8,4
880,huit cent quatre-vingts,huit cents huitante,huit cents quatre-vingt,False,decimal,7,5,2,7,6,1,8,6,2,6,5,1,7,6,1
881,huit cent quatre-vingt-un,huit cents huitante et un,huit cents quatre-vingt et un,False,decimal,8,7,1,8,8,0,10,8,2,8,7,1,9,8,1
882,huit cent quatre-vingt-deux,huit cents huitante-deux,huit cents quatre-vingt-deux,False,decimal,9,7,2,9,8,1,11,9,2,9,8,1,10,9,1
883,huit cent quatre-vingt-trois,huit cents huitante-trois,huit cents quatre-vingt-trois,False,decimal,10,8,2,10,9,1,11,9,2,10,9,1,11,10,1
884,huit cent quatre-vingt-quatre,huit cents huitante-quatre,huit cents quatre-vingt-quatre,False,decimal,9,7,2,9,8,1,11,9,2,9,8,1,10,9,1
885,huit cent quatre-vingt-cinq,huit cents huitante-cinq,huit cents quatre-vingt-cinq,False,decimal,9,7,2,9,8,1,11,9,2,9,8,1,10,9,1
886,huit cent quatre-vingt-six,huit cents huitante-six,huit cents quatre-vingt-six,False,decimal,8,6,2,8,7,1,10,8,2,8,7,1,9,8,1
887,huit cent quatre-vingt-sept,huit cents huitante-sept,huit cents quatre-vingt-sept,False,decimal,9,7,2,9,8,1,11,9,2,9,8,1,10,9,1
888,huit cent quatre-vingt-huit,huit cents huitante-huit,huit cents quatre-vingt-huit,False,decimal,9,7,2,9,8,1,11,9,2,9,8,1,10,9,1
889,huit cent quatre-vingt-neuf,huit cents huitante-neuf,huit cents quatre-vingt-neuf,False,decimal,9,7,2,9,8,1,11,9,2,9,8,1,10,9,1
890,huit cent quatre-vingt-dix,huit cents nonante,huit cents nonante,False,decimal,9,5,4,9,5,4,11,5,6,9,5,4,10,5,5
891,huit cent quatre-vingt-onze,huit cents nonante et un,huit cents nonante et un,False,decimal,9,7,2,9,7,2,11,7,4,9,7,2,10,7,3
892,huit cent quatre-vingt-douze,huit cents nonante-deux,huit cents nonante-deux,False,decimal,10,7,3,10,7,3,12,8,4,10,8,2,11,8,3
893,huit cent quatre-vingt-treize,huit cents nonante-trois,huit cents nonante-trois,False,decimal,10,8,2,10,8,2,11,8,3,9,9,0,10,9,1
894,huit cent quatre-vingt-quatorze,huit cents nonante-quatre,huit cents nonante-quatre,False,decimal,10,7,3,10,7,3,12,8,4,10,8,2,11,8,3
895,huit cent quatre-vingt-quinze,huit cents nonante-cinq,huit cents nonante-cinq,False,decimal,10,7,3,10,7,3,11,8,3,9,8,1,10,8,2
896,huit cent quatre-vingt-seize,huit cents nonante-six,huit cents nonante-six,False,decimal,9,6,3,9,6,3,11,7,4,9,7,2,10,7,3
897,huit cent quatre-vingt-dix-sept,huit cents nonante-sept,huit cents nonante-sept,False,decimal,11,7,4,11,7,4,14,8,6,12,8,4,13,8,5
898,huit cent quatre-vingt-dix-huit,huit cents nonante-huit,huit cents nonante-huit,False,decimal,11,7,4,11,7,4,14,8,6,12,8,4,13,8,5
899,huit cent quatre-vingt-dix-neuf,huit cents nonante-neuf,huit cents nonante-neuf,False,decimal,11,7,4,11,7,4,14,8,6,12,8,4,13,8,5
900,neuf cents,neuf cents,neuf cents,False,decimal,3,3,0,3,3,0,3,3,0,4,4,0,3,3,0
901,neuf cent un,neuf cents un,neuf cents un,False,decimal,4,4,0,4,4,0,4,4,0,4,5,-1,4,4,0
902,neuf cent deux,neuf cents deux,neuf cents deux,False,decimal,4,4,0,4,4,0,5,5,0,4,5,-1,4,4,0
903,neuf cent trois,neuf cents trois,neuf cents trois,False,decimal,4,4,0,4,4,0,5,5,0,4,5,-1,4,4,0
904,neuf cent quatre,neuf cents quatre,neuf cents quatre,False,decimal,4,4,0,4,4,0,5,5,0,4,5,-1,4,4,0
905,neuf cent cinq,neuf cents cinq,neuf cents cinq,False,decimal,4,4,0,5,5,0,6,6,0,4,5,-1,4,4,0
906,neuf cent six,neuf cents six,neuf cents six,False,decimal,4,4,0,4,4,0,4,4,0,4,5,-1,4,4,0
907,neuf cent sept,neuf cents sept,neuf cents sept,False,decimal,4,4,0,4,4,0,5,5,0,4,5,-1,4,4,0
908,neuf cent huit,neuf cents huit,neuf cents huit,False,decimal,4,4,0,5,5,0,5,5,0,4,5,-1,5,5,0
909,neuf cent neuf,neuf cents neuf,neuf cents neuf,False,decimal,4,4,0,5,5,0,5,5,0,5,6,-1,5,5,0
910,neuf cent dix,neuf cents dix,neuf cents dix,False,decimal,4,4,0,5,5,0,5,5,0,4,5,-1,5,5,0
911,neuf cent onze,neuf cents onze,neuf cents onze,False,decimal,4,4,0,4,4,0,5,5,0,5,6,-1,5,5,0
912,neuf cent douze,neuf cents douze,neuf cents douze,False,decimal,5,5,0,5,5,0,5,5,0,5,6,-1,5,5,0
913,neuf cent treize,neuf cents treize,neuf cents treize,False,decimal,5,5,0,5,5,0,5,5,0,5,6,-1,5,5,0
914,neuf cent quatorze,neuf cents quatorze,neuf cents quatorze,False,decimal,6,6,0,6,6,0,6,6,0,6,7,-1,6,6,0
915,neuf cent quinze,neuf cents quinze,neuf cents quinze,False,decimal,4,4,0,6,6,0,6,6,0,6,7,-1,6,6,0
916,neuf cent seize,neuf cents seize,neuf cents seize,False,decimal,4,4,0,4,4,0,4,4,0,5,6,-1,5,5,0
917,neuf cent dix-sept,neuf cents dix-sept,neuf cents dix-sept,False,decimal,6,6,0,7,7,0,8,8,0,7,8,-1,8,8,0
918,neuf cent dix-huit,neuf cents dix-huit,neuf cents dix-huit,False,decimal,6,6,0,7,7,0,8,8,0,7,8,-1,8,8,0
919,neuf cent dix-neuf,neuf cents dix-neuf,neuf cents dix-neuf,False,decimal,6,6,0,7,7,0,8,8,0,7,8,-1,8,8,0
920,neuf cent vingt,neuf cents vingt,neuf cents vingt,False,decimal,4,4,0,5,5,0,6,6,0,5,6,-1,6,6,0
921,neuf cent vingt et un,neuf cents vingt et un,neuf cents vingt et un,False,decimal,6,6,0,7,7,0,8,8,0,7,8,-1,8,8,0
922,neuf cent vingt-deux,neuf cents vingt-deux,neuf cents vingt-deux,False,decimal,6,6,0,7,7,0,9,9,0,8,9,-1,9,9,0
923,neuf cent vingt-trois,neuf cents vingt-trois,neuf cents vingt-trois,False,decimal,7,7,0,8,8,0,9,9,0,9,10,-1,10,10,0
924,neuf cent vingt-quatre,neuf cents vingt-quatre,neuf cents vingt-quatre,False,decimal,6,6,0,7,7,0,9,9,0,8,9,-1,9,9,0
925,neuf cent vingt-cinq,neuf cents vingt-cinq,neuf cents vingt-cinq,False,decimal,6,6,0,7,7,0,9,9,0,8,9,-1,9,9,0
926,neuf cent vingt-six,neuf cents vingt-six,neuf cents vingt-six,False,decimal,5,5,0,6,6,0,8,8,0,7,8,-1,8,8,0
927,neuf cent vingt-sept,neuf cents vingt-sept,neuf cents vingt-sept,False,decimal,6,6,0,7,7,0,9,9,0,8,9,-1,9,9,0
928,neuf cent vingt-huit,neuf cents vingt-huit,neuf cents vingt-huit,False,decimal,6,6,0,7,7,0,9,9,0,8,9,-1,9,9,0
929,neuf cent vingt-neuf,neuf cents vingt-neuf,neuf cents vingt-neuf,False,decimal,6,6,0,7,7,0,9,9,0,8,9,-1,9,9,0
930,neuf cent trente,neuf cents trente,neuf cents trente,False,decimal,4,4,0,5,5,0,6,6,0,5,6,-1,5,5,0
931,neuf cent trente et un,neuf cents trente et un,neuf cents trente et un,False,decimal,6,6,0,7,7,0,8,8,0,7,8,-1,7,7,0
932,neuf cent trente-deux,neuf cents trente-deux,neuf cents trente-deux,False,decimal,6,6,0,7,7,0,9,9,0,8,9,-1,8,8,0
933,neuf cent trente-trois,neuf cents trente-trois,neuf cents trente-trois,False,decimal,7,7,0,8,8,0,9,9,0,9,10,-1,9,9,0
934,neuf cent trente-quatre,neuf cents trente-quatre,neuf cents trente-quatre,False,decimal,6,6,0,7,7,0,9,9,0,8,9,-1,8,8,0
935,neuf cent trente-cinq,neuf cents trente-cinq,neuf cents trente-cinq,False,decimal,6,6,0,7,7,0,9,9,0,8,9,-1,8,8,0
936,neuf cent trente-six,neuf cents trente-six,neuf cents trente-six,False,decimal,5,5,0,6,6,0,8,8,0,7,8,-1,7,7,0
937,neuf cent trente-sept,neuf cents trente-sept,neuf cents trente-sept,False,decimal,6,6,0,7,7,0,9,9,0,8,9,-1,8,8,0
938,neuf cent trente-huit,neuf cents trente-huit,neuf cents trente-huit,False,decimal,6,6,0,7,7,0,9,9,0,8,9,-1,8,8,0
939,neuf cent trente-neuf,neuf cents trente-neuf,neuf cents trente-neuf,False,decimal,6,6,0,7,7,0,9,9,0,8,9,-1,8,8,0
940,neuf cent quarante,neuf cents quarante,neuf cents quarante,False,decimal,5,5,0,5,5,0,6,6,0,5,6,-1,5,5,0
941,neuf cent quarante et un,neuf cents quarante et un,neuf cents quarante et un,False,decimal,7,7,0,7,7,0,8,8,0,7,8,-1,7,7,0
942,neuf cent quarante-deux,neuf cents quarante-deux,neuf cents quarante-deux,False,decimal,7,7,0,7,7,0,9,9,0,8,9,-1,8,8,0
943,neuf cent quarante-trois,neuf cents quarante-trois,neuf cents quarante-trois,False,decimal,8,8,0,8,8,0,9,9,0,9,10,-1,9,9,0
944,neuf cent quarante-quatre,neuf cents quarante-quatre,neuf cents quarante-quatre,False,decimal,7,7,0,7,7,0,9,9,0,8,9,-1,8,8,0
945,neuf cent quarante-cinq,neuf cents quarante-cinq,neuf cents quarante-cinq,False,decimal,7,7,0,7,7,0,9,9,0,8,9,-1,8,8,0
946,neuf cent quarante-six,neuf cents quarante-six,neuf cents quarante-six,False,decimal,6,6,0,6,6,0,8,8,0,7,8,-1,7,7,0
947,neuf cent quarante-sept,neuf cents quarante-sept,neuf cents quarante-sept,False,decimal,7,7,0,7,7,0,9,9,0,8,9,-1,8,8,0
948,neuf cent quarante-huit,neuf cents quarante-huit,neuf cents quarante-huit,False,decimal,7,7,0,7,7,0,9,9,0,8,9,-1,8,8,0
949,neuf cent quarante-neuf,neuf cents quarante-neuf,neuf cents quarante-neuf,False,decimal,7,7,0,7,7,0,9,9,0,8,9,-1,8,8,0
950,neuf cent cinquante,neuf cents cinquante,neuf cents cinquante,False,decimal,5,5,0,6,6,0,6,6,0,6,7,-1,6,6,0
951,neuf cent cinquante et un,neuf cents cinquante et un,neuf cents cinquante et un,False,decimal,7,7,0,8,8,0,8,8,0,8,9,-1,8,8,0
952,neuf cent cinquante-deux,neuf cents cinquante-deux,neuf cents cinquante-deux,False,decimal,7,7,0,8,8,0,9,9,0,9,10,-1,9,9,0
953,neuf cent cinquante-trois,neuf cents cinquante-trois,neuf cents cinquante-trois,False,decimal,8,8,0,9,9,0,9,9,0,10,11,-1,10,10,0
954,neuf cent cinquante-quatre,neuf cents cinquante-quatre,neuf cents cinquante-quatre,False,decimal,7,7,0,8,8,0,9,9,0,9,10,-1,9,9,0
955,neuf cent cinquante-cinq,neuf cents cinquante-cinq,neuf cents cinquante-cinq,False,decimal,7,7,0,8,8,0,9,9,0,9,10,-1,9,9,0
956,neuf cent cinquante-six,neuf cents cinquante-six,neuf cents cinquante-six,False,decimal,6,6,0,7,7,0,8,8,0,8,9,-1,8,8,0
957,neuf cent cinquante-sept,neuf cents cinquante-sept,neuf cents cinquante-sept,False,decimal,7,7,0,8,8,0,9,9,0,9,10,-1,9,9,0
958,neuf cent cinquante-huit,neuf cents cinquante-huit,neuf cents cinquante-huit,False,decimal,7,7,0,8,8,0,9,9,0,9,10,-1,9,9,0
959,neuf cent cinquante-neuf,neuf cents cinquante-neuf,neuf cents cinquante-neuf,False,decimal,7,7,0,8,8,0,9,9,0,9,10,-1,9,9,0
960,neuf cent soixante,neuf cents soixante,neuf cents soixante,False,decimal,6,6,0,6,6,0,6,6,0,6,7,-1,6,6,0
961,neuf cent soixante et un,neuf cents soixante et un,neuf cents soixante et un,False,decimal,8,8,0,8,8,0,8,8,0,8,9,-1,8,8,0
962,neuf cent soixante-deux,neuf cents soixante-deux,neuf cents soixante-deux,False,decimal,8,8,0,8,8,0,9,9,0,9,10,-1,9,9,0
963,neuf cent soixante-trois,neuf cents soixante-trois,neuf cents soixante-trois,False,decimal,9,9,0,9,9,0,9,9,0,10,11,-1,10,10,0
964,neuf cent soixante-quatre,neuf cents soixante-quatre,neuf cents soixante-quatre,False,decimal,8,8,0,8,8,0,9,9,0,9,10,-1,9,9,0
965,neuf cent soixante-cinq,neuf cents soixante-cinq,neuf cents soixante-cinq,False,decimal,8,8,0,8,8,0,9,9,0,9,10,-1,9,9,0
966,neuf cent soixante-six,neuf cents soixante-six,neuf cents soixante-six,False,decimal,7,7,0,7,7,0,8,8,0,8,9,-1,8,8,0
967,neuf cent soixante-sept,neuf cents soixante-sept,neuf cents soixante-sept,False,decimal,8,8,0,8,8,0,9,9,0,9,10,-1,9,9,0
968,neuf cent soixante-huit,neuf cents soixante-huit,neuf cents soixante-huit,False,decimal,8,8,0,8,8,0,9,9,0,9,10,-1,9,9,0
969,neuf cent soixante-neuf,neuf cents soixante-neuf,neuf cents soixante-neuf,False,decimal,8,8,0,8,8,0,9,9,0,9,10,-1,9,9,0
970,neuf cent soixante-dix,neuf cents septante,neuf cents septante,False,decimal,8,5,3,8,5,3,9,6,3,9,6,3,9,5,4
971,neuf cent soixante et onze,neuf cents septante et un,neuf cents septante et un,False,decimal,8,7,1,8,7,1,9,8,1,9,8,1,9,7,2
972,neuf cent soixante-douze,neuf cents septante-deux,neuf cents septante-deux,False,decimal,9,7,2,9,7,2,10,9,1,10,9,1,10,8,2
973,neuf cent soixante-treize,neuf cents septante-trois,neuf cents septante-trois,False,decimal,9,8,1,9,8,1,9,9,0,9,10,-1,9,9,0
974,neuf cent soixante-quatorze,neuf cents septante-quatre,neuf cents septante-quatre,False,decimal,9,7,2,9,7,2,10,9,1,10,9,1,10,8,2
975,neuf cent soixante-quinze,neuf cents septante-cinq,neuf cents septante-cinq,False,decimal,9,7,2,9,7,2,9,9,0,9,9,0,9,8,1
976,neuf cent soixante-seize,neuf cents septante-six,neuf cents septante-six,False,decimal,8,6,2,8,6,2,9,8,1,9,8,1,9,7,2
977,neuf cent soixante-dix-sept,neuf cents septante-sept,neuf cents septante-sept,False,decimal,10,7,3,10,7,3,12,9,3,12,9,3,12,8,4
978,neuf cent soixante-dix-huit,neuf cents septante-huit,neuf cents septante-huit,False,decimal,10,7,3,10,7,3,12,9,3,12,9,3,12,8,4
979,neuf cent soixante-dix-neuf,neuf cents septante-neuf,neuf cents septante-neuf,False,decimal,10,7,3,10,7,3,12,9,3,12,9,3,12,8,4
980,neuf cent quatre-vingts,neuf cents huitante,neuf cents quatre-vingt,False,decimal,7,5,2,7,6,1,8,6,2,7,6,1,7,6,1
981,neuf cent quatre-vingt-un,neuf cents huitante et un,neuf cents quatre-vingt et un,False,decimal,8,7,1,8,8,0,10,8,2,9,8,1,9,8,1
982,neuf cent quatre-vingt-deux,neuf cents huitante-deux,neuf cents quatre-vingt-deux,False,decimal,9,7,2,9,8,1,11,9,2,10,9,1,10,9,1
983,neuf cent quatre-vingt-trois,neuf cents huitante-trois,neuf cents quatre-vingt-trois,False,decimal,10,8,2,10,9,1,11,9,2,11,10,1,11,10,1
984,neuf cent quatre-vingt-quatre,neuf cents huitante-quatre,neuf cents quatre-vingt-quatre,False,decimal,9,7,2,9,8,1,11,9,2,10,9,1,10,9,1
985,neuf cent quatre-vingt-cinq,neuf cents huitante-cinq,neuf cents quatre-vingt-cinq,False,decimal,9,7,2,9,8,1,11,9,2,10,9,1,10,9,1
